Transaction_ID,Timestamp,sender,receiver,Amount,Fraud
TX000377,2026-09-21 09:06:16,ACC1008,ACC1182,34545.77,0
TX000378,2026-09-21 09:31:25,ACC1321,ACC1053,73545.18,0
TX000379,2026-09-21 09:31:30,ACC1022,ACC1180,33920.87,0
TX000380,2026-09-21 09:25:16,ACC1425,ACC1398,98083.84,0
TX000381,2026-09-21 09:12:40,ACC1093,ACC1415,6403.74,0
TX000382,2026-09-21 09:19:03,ACC1234,ACC1018,20238.94,0
TX000383,2026-09-21 09:19:06,ACC1453,ACC1021,93343.76,0
TX000384,2026-09-21 09:25:32,ACC1417,ACC1278,25406.05,0
TX000385,2026-09-21 09:19:12,ACC1097,ACC1146,86227.64,1
TX000386,2026-09-21 09:19:15,ACC1335,ACC1169,12535.05,0
TX000387,2026-09-21 09:25:44,ACC1455,ACC1204,89474.29,0
TX000388,2026-09-21 09:25:48,ACC1498,ACC1095,69237.64,0
TX000389,2026-09-21 09:19:24,ACC1408,ACC1265,80134.69,0
TX000390,2026-09-21 09:32:25,ACC1040,ACC1220,99510.31,0
TX000391,2026-09-21 09:06:30,ACC1150,ACC1164,8098.88,0
TX000392,2026-09-21 09:32:35,ACC1156,ACC1228,71794.52,0
TX000393,2026-09-21 09:26:08,ACC1227,ACC1179,4331.28,0
TX000394,2026-09-21 09:26:12,ACC1180,ACC1314,27528.08,0
TX000395,2026-09-21 09:06:34,ACC1485,ACC1029,67151.27,0
TX000396,2026-09-21 09:13:10,ACC1262,ACC1410,95283.66,0
TX000397,2026-09-21 09:26:24,ACC1311,ACC1347,3576.42,0
TX000398,2026-09-21 09:19:51,ACC1398,ACC1330,36278.84,0
TX000399,2026-09-21 09:13:16,ACC1016,ACC1309,67938.3,0
TX000400,2026-09-21 09:06:39,ACC1190,ACC1227,57434.79,0
TX000401,2026-09-21 09:20:00,ACC1203,ACC1160,25036.2,0
TX000402,2026-09-21 09:26:44,ACC1376,ACC1095,51822.75,0
TX000403,2026-09-21 09:20:06,ACC1060,ACC1134,70433.38,0
TX000404,2026-09-21 09:26:52,ACC1313,ACC1146,20097.82,0
TX000405,2026-09-21 09:13:28,ACC1037,ACC1231,89878.04,0
TX000406,2026-09-21 09:20:15,ACC1044,ACC1414,66817.2,0
TX000407,2026-09-21 09:20:18,ACC1281,ACC1277,89144.04,0
TX000408,2026-09-21 09:13:34,ACC1364,ACC1363,79390.27,0
TX000409,2026-09-21 09:13:36,ACC1062,ACC1102,23749.94,0
TX000410,2026-09-21 09:34:05,ACC1184,ACC1283,36954.23,0
TX000411,2026-09-21 09:34:10,ACC1282,ACC1066,88436.22,1
TX000412,2026-09-21 09:27:24,ACC1203,ACC1367,52617.0,0
TX000413,2026-09-21 09:06:52,ACC1421,ACC1294,12620.15,0
TX000414,2026-09-21 09:27:32,ACC1037,ACC1230,68042.89,0
TX000415,2026-09-21 09:34:30,ACC1449,ACC1424,64015.41,0
TX000416,2026-09-21 09:27:40,ACC1494,ACC1066,50336.09,0
TX000417,2026-09-21 09:34:40,ACC1425,ACC1063,15386.25,0
TX000418,2026-09-21 09:13:54,ACC1165,ACC1478,34667.71,0
TX000419,2026-09-21 09:06:58,ACC1458,ACC1145,25135.47,0
TX000420,2026-09-21 09:13:58,ACC1282,ACC1140,62539.73,0
TX000421,2026-09-21 09:14:00,ACC1047,ACC1257,59221.66,0
TX000422,2026-09-21 09:35:05,ACC1087,ACC1337,72091.21,0
TX000423,2026-09-21 09:35:10,ACC1431,ACC1473,4215.31,0
TX000424,2026-09-21 09:35:15,ACC1041,ACC1023,26539.13,0
TX000425,2026-09-21 09:35:20,ACC1292,ACC1213,63935.22,0
TX000426,2026-09-21 09:21:15,ACC1321,ACC1279,64226.54,0
TX000427,2026-09-21 09:28:24,ACC1125,ACC1412,29813.64,0
TX000428,2026-09-21 09:28:28,ACC1030,ACC1080,41620.61,0
TX000429,2026-09-21 09:14:16,ACC1174,ACC1310,31326.99,0
TX000430,2026-09-21 09:21:27,ACC1375,ACC1440,97539.88,1
TX000431,2026-09-21 09:35:50,ACC1189,ACC1263,10707.77,0
TX000432,2026-09-21 09:28:44,ACC1062,ACC1136,24867.1,0
TX000433,2026-09-21 09:28:48,ACC1148,ACC1484,86429.97,0
TX000434,2026-09-21 09:14:26,ACC1492,ACC1443,81366.44,0
TX000435,2026-09-21 09:14:28,ACC1369,ACC1160,76335.83,0
TX000436,2026-09-21 09:29:00,ACC1263,ACC1239,87919.66,0
TX000437,2026-09-21 09:29:04,ACC1046,ACC1483,50593.9,0
TX000438,2026-09-21 09:21:51,ACC1110,ACC1298,4960.95,0
TX000439,2026-09-21 09:29:12,ACC1305,ACC1451,28646.26,1
TX000440,2026-09-21 09:14:38,ACC1055,ACC1220,88257.33,0
TX000441,2026-09-21 09:22:00,ACC1391,ACC1206,4619.72,0
TX000442,2026-09-21 09:22:03,ACC1287,ACC1099,55366.97,1
TX000443,2026-09-21 09:36:50,ACC1258,ACC1230,28044.1,0
TX000444,2026-09-21 09:07:23,ACC1348,ACC1312,12953.47,0
TX000445,2026-09-21 09:22:12,ACC1191,ACC1406,55827.4,0
TX000446,2026-09-21 09:37:05,ACC1073,ACC1101,50961.34,0
TX000447,2026-09-21 09:14:52,ACC1023,ACC1019,71387.83,0
TX000448,2026-09-21 09:14:54,ACC1265,ACC1233,60665.43,0
TX000449,2026-09-21 09:37:20,ACC1167,ACC1476,31921.15,0
TX000450,2026-09-21 09:22:27,ACC1315,ACC1378,59413.09,0
TX000451,2026-09-21 09:30:00,ACC1260,ACC1272,70903.11,0
TX000452,2026-09-21 09:22:33,ACC1417,ACC1008,33190.84,0
TX000453,2026-09-21 09:22:36,ACC1213,ACC1298,79695.81,0
TX000454,2026-09-21 09:07:33,ACC1352,ACC1322,59731.27,0
TX000455,2026-09-21 09:37:50,ACC1335,ACC1400,57805.68,0
TX000456,2026-09-21 09:15:10,ACC1298,ACC1245,52470.81,0
TX000457,2026-09-21 09:30:24,ACC1396,ACC1430,14862.79,0
TX000458,2026-09-21 09:07:37,ACC1016,ACC1293,19159.35,0
TX000459,2026-09-21 09:30:32,ACC1214,ACC1077,69080.98,0
TX000460,2026-09-21 09:30:36,ACC1396,ACC1313,87294.49,0
TX000461,2026-09-21 09:15:20,ACC1031,ACC1361,51916.45,0
TX000462,2026-09-21 09:38:25,ACC1339,ACC1244,37744.8,0
TX000463,2026-09-21 09:38:30,ACC1235,ACC1467,34298.47,0
TX000464,2026-09-21 09:23:09,ACC1395,ACC1444,61046.65,0
TX000465,2026-09-21 09:38:40,ACC1126,ACC1142,29920.07,0
TX000466,2026-09-21 09:23:15,ACC1152,ACC1394,70519.6,0
TX000467,2026-09-21 09:31:04,ACC1250,ACC1162,34945.44,0
TX000468,2026-09-21 09:23:21,ACC1407,ACC1369,28850.16,0
TX000469,2026-09-21 09:31:12,ACC1278,ACC1194,81855.91,0
TX000470,2026-09-21 09:23:27,ACC1411,ACC1074,4302.44,0
TX000471,2026-09-21 09:31:20,ACC1040,ACC1177,65631.61,0
TX000472,2026-09-21 09:39:15,ACC1109,ACC1103,27186.16,0
TX000473,2026-09-21 09:07:52,ACC1139,ACC1070,61606.14,0
TX000474,2026-09-21 09:39:25,ACC1124,ACC1025,22644.6,0
TX000475,2026-09-21 09:23:42,ACC1051,ACC1211,71764.07,1
TX000476,2026-09-21 09:07:55,ACC1394,ACC1070,96455.42,0
TX000477,2026-09-21 09:31:44,ACC1080,ACC1208,47797.11,0
TX000478,2026-09-21 09:23:51,ACC1493,ACC1147,28612.99,0
TX000479,2026-09-21 09:39:50,ACC1393,ACC1045,23298.8,0
TX000480,2026-09-21 09:07:59,ACC1435,ACC1479,91331.65,0
TX000481,2026-09-21 09:16:00,ACC1451,ACC1428,93398.87,1
TX000482,2026-09-21 09:32:04,ACC1428,ACC1203,18712.53,0
TX000483,2026-09-21 09:24:06,ACC1446,ACC1474,87686.64,1
TX000484,2026-09-21 09:08:03,ACC1290,ACC1308,92852.64,0
TX000485,2026-09-21 09:40:20,ACC1232,ACC1328,52479.42,0
TX000486,2026-09-21 09:40:25,ACC1068,ACC1435,46855.27,0
TX000487,2026-09-21 09:16:12,ACC1057,ACC1169,73138.81,0
TX000488,2026-09-21 09:08:07,ACC1367,ACC1095,73688.13,0
TX000489,2026-09-21 09:16:16,ACC1290,ACC1345,17631.94,0
TX000490,2026-09-21 09:32:36,ACC1459,ACC1207,51576.54,0
TX000491,2026-09-21 09:16:20,ACC1342,ACC1048,98170.35,0
TX000492,2026-09-21 09:08:11,ACC1479,ACC1127,26152.45,0
TX000493,2026-09-21 09:24:36,ACC1385,ACC1136,30264.39,0
TX000494,2026-09-21 09:24:39,ACC1005,ACC1133,69307.58,1
TX000495,2026-09-21 09:24:42,ACC1060,ACC1238,16055.71,0
TX000496,2026-09-21 09:24:45,ACC1472,ACC1458,69060.01,0
TX000497,2026-09-21 09:24:48,ACC1481,ACC1151,61501.08,0
TX000498,2026-09-21 09:16:34,ACC1068,ACC1244,45552.37,0
TX000499,2026-09-21 09:41:30,ACC1191,ACC1212,91288.41,0
TX000500,2026-09-21 09:16:38,ACC1410,ACC1340,76209.78,0
TX000501,2026-09-21 09:08:20,ACC1305,ACC1447,52598.11,0
TX000502,2026-09-21 09:41:45,ACC1185,ACC1039,11309.66,0
TX000503,2026-09-21 09:16:44,ACC1462,ACC1258,57312.9,0
TX000504,2026-09-21 09:41:55,ACC1167,ACC1437,44239.87,0
TX000505,2026-09-21 09:33:36,ACC1367,ACC1298,9185.07,0
TX000506,2026-09-21 09:33:40,ACC1414,ACC1028,13281.24,0
TX000507,2026-09-21 09:42:10,ACC1288,ACC1029,46291.59,0
TX000508,2026-09-21 09:33:48,ACC1370,ACC1011,25520.28,1
TX000509,2026-09-21 09:08:28,ACC1111,ACC1296,4624.45,0
TX000510,2026-09-21 09:08:29,ACC1032,ACC1277,93464.82,1
TX000511,2026-09-21 09:08:30,ACC1478,ACC1241,28780.36,0
TX000512,2026-09-21 09:34:04,ACC1069,ACC1392,37508.65,0
TX000513,2026-09-21 09:34:08,ACC1229,ACC1445,37626.99,0
TX000514,2026-09-21 09:42:45,ACC1338,ACC1447,13385.68,0
TX000515,2026-09-21 09:42:50,ACC1060,ACC1091,39366.56,0
TX000516,2026-09-21 09:08:35,ACC1114,ACC1427,75642.32,0
TX000517,2026-09-21 09:43:00,ACC1237,ACC1344,42470.39,0
TX000518,2026-09-21 09:34:28,ACC1117,ACC1126,34681.36,0
TX000519,2026-09-21 09:08:38,ACC1479,ACC1448,3318.51,0
TX000520,2026-09-21 09:08:39,ACC1314,ACC1392,24142.56,0
TX000521,2026-09-21 09:34:40,ACC1304,ACC1017,59818.71,0
TX000522,2026-09-21 09:08:41,ACC1024,ACC1125,40286.31,0
TX000523,2026-09-21 09:08:42,ACC1111,ACC1386,14099.54,0
TX000524,2026-09-21 09:43:35,ACC1119,ACC1417,31958.48,0
TX000525,2026-09-21 09:26:12,ACC1344,ACC1419,23766.71,0
TX000526,2026-09-21 09:17:30,ACC1338,ACC1266,41414.66,0
TX000527,2026-09-21 09:43:50,ACC1285,ACC1485,87983.42,0
TX000528,2026-09-21 09:35:08,ACC1320,ACC1347,55629.48,1
TX000529,2026-09-21 09:35:12,ACC1176,ACC1482,78601.88,0
TX000530,2026-09-21 09:17:38,ACC1213,ACC1209,30058.86,0
TX000531,2026-09-21 09:17:40,ACC1275,ACC1242,84949.16,0
TX000532,2026-09-21 09:35:24,ACC1362,ACC1073,91482.64,0
TX000533,2026-09-21 09:44:20,ACC1495,ACC1213,53046.18,0
TX000534,2026-09-21 09:26:39,ACC1130,ACC1104,64705.91,0
TX000535,2026-09-21 09:08:54,ACC1433,ACC1189,53609.99,0
TX000536,2026-09-21 09:35:40,ACC1026,ACC1137,67399.82,0
TX000537,2026-09-21 09:17:52,ACC1447,ACC1037,80484.6,0
TX000538,2026-09-21 09:17:54,ACC1343,ACC1286,47991.48,0
TX000539,2026-09-21 09:08:58,ACC1170,ACC1155,21259.6,0
TX000540,2026-09-21 09:35:56,ACC1379,ACC1060,91452.69,0
TX000541,2026-09-21 09:36:00,ACC1360,ACC1104,91521.13,0
TX000542,2026-09-21 09:36:04,ACC1397,ACC1144,46678.42,0
TX000543,2026-09-21 09:27:06,ACC1157,ACC1133,51330.37,0
TX000544,2026-09-21 09:36:12,ACC1050,ACC1411,76186.73,0
TX000545,2026-09-21 09:27:12,ACC1104,ACC1189,41451.62,0
TX000546,2026-09-21 09:18:10,ACC1113,ACC1379,1720.37,0
TX000547,2026-09-21 09:36:24,ACC1299,ACC1296,29589.71,0
TX000548,2026-09-21 09:45:35,ACC1117,ACC1194,83352.94,0
TX000549,2026-09-21 09:27:24,ACC1335,ACC1483,25806.94,0
TX000550,2026-09-21 09:36:36,ACC1494,ACC1370,46136.82,0
TX000551,2026-09-21 09:18:20,ACC1180,ACC1086,72059.32,0
TX000552,2026-09-21 09:45:55,ACC1469,ACC1455,99033.32,0
TX000553,2026-09-21 09:09:12,ACC1268,ACC1017,94524.29,0
TX000554,2026-09-21 09:36:52,ACC1391,ACC1003,13835.4,0
TX000555,2026-09-21 09:18:28,ACC1034,ACC1362,1013.23,0
TX000556,2026-09-21 09:46:15,ACC1191,ACC1030,63809.09,0
TX000557,2026-09-21 09:37:04,ACC1467,ACC1247,1671.6,0
TX000558,2026-09-21 09:09:17,ACC1210,ACC1006,52988.82,0
TX000559,2026-09-21 09:46:30,ACC1146,ACC1008,81334.41,0
TX000560,2026-09-21 09:18:38,ACC1412,ACC1481,10790.94,0
TX000561,2026-09-21 09:18:40,ACC1076,ACC1123,62016.11,0
TX000562,2026-09-21 09:37:24,ACC1181,ACC1136,7994.02,0
TX000563,2026-09-21 09:18:44,ACC1235,ACC1289,99024.28,0
TX000564,2026-09-21 09:09:23,ACC1350,ACC1423,65408.2,0
TX000565,2026-09-21 09:09:24,ACC1388,ACC1016,40587.3,0
TX000566,2026-09-21 09:09:25,ACC1243,ACC1028,70314.23,1
TX000567,2026-09-21 09:28:18,ACC1432,ACC1222,56629.08,0
TX000568,2026-09-21 09:47:15,ACC1048,ACC1458,91923.31,0
TX000569,2026-09-21 09:47:20,ACC1461,ACC1444,47602.48,1
TX000570,2026-09-21 09:28:27,ACC1038,ACC1350,89941.23,0
TX000571,2026-09-21 09:28:30,ACC1016,ACC1091,1664.24,0
TX000572,2026-09-21 09:38:04,ACC1073,ACC1385,92894.61,0
TX000573,2026-09-21 09:47:40,ACC1288,ACC1123,83481.59,0
TX000574,2026-09-21 09:28:39,ACC1459,ACC1276,38446.24,0
TX000575,2026-09-21 09:09:34,ACC1404,ACC1352,50129.21,0
TX000576,2026-09-21 09:38:20,ACC1027,ACC1050,23291.19,0
TX000577,2026-09-21 09:48:00,ACC1309,ACC1393,95490.35,0
TX000578,2026-09-21 09:09:37,ACC1396,ACC1167,63448.88,0
TX000579,2026-09-21 09:19:16,ACC1230,ACC1251,35645.54,0
TX000580,2026-09-21 09:48:15,ACC1221,ACC1095,66101.12,1
TX000581,2026-09-21 09:19:20,ACC1316,ACC1151,71339.54,1
TX000582,2026-09-21 09:19:22,ACC1078,ACC1194,73991.56,0
TX000583,2026-09-21 09:09:42,ACC1054,ACC1046,94301.73,0
TX000584,2026-09-21 09:09:43,ACC1389,ACC1138,13337.45,0
TX000585,2026-09-21 09:48:40,ACC1229,ACC1285,51292.84,0
TX000586,2026-09-21 09:48:45,ACC1045,ACC1181,9397.12,0
TX000587,2026-09-21 09:39:04,ACC1166,ACC1442,1332.83,0
TX000588,2026-09-21 09:48:55,ACC1398,ACC1043,90530.24,0
TX000589,2026-09-21 09:19:36,ACC1292,ACC1266,68563.07,0
TX000590,2026-09-21 09:29:27,ACC1137,ACC1154,49363.08,1
TX000591,2026-09-21 09:39:20,ACC1222,ACC1141,30045.25,0
TX000592,2026-09-21 09:19:42,ACC1184,ACC1128,72117.86,0
TX000593,2026-09-21 09:39:28,ACC1315,ACC1100,10786.54,0
TX000594,2026-09-21 09:29:39,ACC1485,ACC1202,84177.18,0
TX000595,2026-09-21 09:39:36,ACC1441,ACC1168,33540.15,0
TX000596,2026-09-21 09:49:35,ACC1440,ACC1333,13698.83,0
TX000597,2026-09-21 09:19:52,ACC1485,ACC1355,47953.07,0
TX000598,2026-09-21 09:29:51,ACC1203,ACC1495,29215.67,0
TX000599,2026-09-21 09:49:50,ACC1251,ACC1495,78219.24,0
TX000600,2026-09-21 09:39:56,ACC1143,ACC1418,36565.05,0
TX000601,2026-09-21 09:50:00,ACC1102,ACC1303,18074.73,0
TX000602,2026-09-21 09:40:04,ACC1013,ACC1487,94303.19,0
TX000603,2026-09-21 09:10:02,ACC1408,ACC1149,81914.66,0
TX000604,2026-09-21 09:40:12,ACC1209,ACC1344,14003.99,0
TX000605,2026-09-21 09:20:08,ACC1129,ACC1337,71552.12,0
TX000606,2026-09-21 09:50:25,ACC1037,ACC1229,47975.55,0
TX000607,2026-09-21 09:40:24,ACC1259,ACC1472,54410.16,0
TX000608,2026-09-21 09:50:35,ACC1184,ACC1359,59422.61,0
TX000609,2026-09-21 09:20:16,ACC1055,ACC1393,65794.4,0
TX000610,2026-09-21 09:10:09,ACC1331,ACC1313,56365.71,0
TX000611,2026-09-21 09:30:30,ACC1331,ACC1204,96575.11,0
TX000612,2026-09-21 09:30:33,ACC1005,ACC1050,22277.91,0
TX000613,2026-09-21 09:51:00,ACC1285,ACC1297,22181.07,0
TX000614,2026-09-21 09:51:05,ACC1237,ACC1395,69074.69,0
TX000615,2026-09-21 09:10:14,ACC1012,ACC1247,29613.68,0
TX000616,2026-09-21 09:20:30,ACC1043,ACC1059,34898.03,0
TX000617,2026-09-21 09:51:20,ACC1401,ACC1105,48344.31,0
TX000618,2026-09-21 09:41:08,ACC1224,ACC1369,31959.06,0
TX000619,2026-09-21 09:10:18,ACC1414,ACC1363,2356.25,0
TX000620,2026-09-21 09:20:38,ACC1055,ACC1346,92999.25,0
TX000621,2026-09-21 09:51:40,ACC1264,ACC1089,16097.56,0
TX000622,2026-09-21 09:20:42,ACC1490,ACC1236,79795.8,0
TX000623,2026-09-21 09:41:28,ACC1095,ACC1327,39618.68,0
TX000624,2026-09-21 09:41:32,ACC1452,ACC1101,59261.1,0
TX000625,2026-09-21 09:20:48,ACC1360,ACC1109,27906.65,0
TX000626,2026-09-21 09:52:05,ACC1407,ACC1032,10265.03,0
TX000627,2026-09-21 09:31:18,ACC1095,ACC1187,19787.72,0
TX000628,2026-09-21 09:41:48,ACC1343,ACC1441,52818.73,0
TX000629,2026-09-21 09:52:20,ACC1305,ACC1198,39315.15,0
TX000630,2026-09-21 09:41:56,ACC1180,ACC1432,61774.53,0
TX000631,2026-09-21 09:31:30,ACC1361,ACC1409,91876.39,0
TX000632,2026-09-21 09:31:33,ACC1344,ACC1068,11874.38,0
TX000633,2026-09-21 09:21:04,ACC1093,ACC1191,51131.4,0
TX000634,2026-09-21 09:42:12,ACC1070,ACC1294,42361.57,0
TX000635,2026-09-21 09:21:08,ACC1275,ACC1355,55535.77,0
TX000636,2026-09-21 09:31:45,ACC1071,ACC1095,84214.32,0
TX000637,2026-09-21 09:10:36,ACC1443,ACC1183,48512.43,0
TX000638,2026-09-21 09:53:05,ACC1196,ACC1493,50593.26,0
TX000639,2026-09-21 09:42:32,ACC1350,ACC1251,71043.22,0
TX000640,2026-09-21 09:53:15,ACC1085,ACC1042,3182.98,0
TX000641,2026-09-21 09:32:00,ACC1149,ACC1016,22561.86,0
TX000642,2026-09-21 09:53:25,ACC1399,ACC1234,74277.57,0
TX000643,2026-09-21 09:10:42,ACC1281,ACC1261,57314.13,0
TX000644,2026-09-21 09:32:09,ACC1278,ACC1421,54250.13,0
TX000645,2026-09-21 09:42:56,ACC1389,ACC1368,54680.69,0
TX000646,2026-09-21 09:21:30,ACC1052,ACC1376,29841.12,0
TX000647,2026-09-21 09:32:18,ACC1230,ACC1134,86233.74,1
TX000648,2026-09-21 09:21:34,ACC1443,ACC1060,21066.83,0
TX000649,2026-09-21 09:54:00,ACC1352,ACC1179,63313.79,0
TX000650,2026-09-21 09:21:38,ACC1071,ACC1401,81371.63,0
TX000651,2026-09-21 09:54:10,ACC1291,ACC1179,28180.39,0
TX000652,2026-09-21 09:32:33,ACC1165,ACC1360,29004.39,0
TX000653,2026-09-21 09:10:52,ACC1439,ACC1263,13645.33,0
TX000654,2026-09-21 09:10:53,ACC1210,ACC1470,99249.37,0
TX000655,2026-09-21 09:21:48,ACC1064,ACC1359,25042.76,0
TX000656,2026-09-21 09:43:40,ACC1424,ACC1126,48996.93,0
TX000657,2026-09-21 09:43:44,ACC1137,ACC1321,37579.72,0
TX000658,2026-09-21 09:10:57,ACC1406,ACC1450,40344.79,0
TX000659,2026-09-21 09:32:54,ACC1355,ACC1479,45524.1,0
TX000660,2026-09-21 09:10:59,ACC1297,ACC1001,73120.1,0
TX000661,2026-09-21 09:33:00,ACC1340,ACC1357,85025.61,0
TX000662,2026-09-21 09:44:04,ACC1203,ACC1111,82502.28,0
TX000663,2026-09-21 09:33:06,ACC1165,ACC1424,33841.74,0
TX000664,2026-09-21 09:44:12,ACC1289,ACC1436,78851.53,0
TX000665,2026-09-21 09:11:04,ACC1390,ACC1024,10047.52,0
TX000666,2026-09-21 09:11:05,ACC1235,ACC1008,92950.34,0
TX000667,2026-09-21 09:44:24,ACC1233,ACC1000,20311.59,0
TX000668,2026-09-21 09:33:21,ACC1067,ACC1451,15981.85,0
TX000669,2026-09-21 09:33:24,ACC1140,ACC1047,25113.89,0
TX000670,2026-09-21 09:22:18,ACC1462,ACC1332,5273.55,0
TX000671,2026-09-21 09:22:20,ACC1371,ACC1358,42980.17,0
TX000672,2026-09-21 09:22:22,ACC1048,ACC1000,47732.99,0
TX000673,2026-09-21 09:44:48,ACC1115,ACC1265,1027.77,0
TX000674,2026-09-21 09:44:52,ACC1418,ACC1061,69433.7,0
TX000675,2026-09-21 09:11:14,ACC1117,ACC1196,73103.26,1
TX000676,2026-09-21 09:33:45,ACC1160,ACC1188,13799.22,0
TX000677,2026-09-21 09:22:32,ACC1385,ACC1447,64193.46,0
TX000678,2026-09-21 09:56:25,ACC1035,ACC1271,946.63,0
TX000679,2026-09-21 09:22:36,ACC1225,ACC1179,62845.2,0
TX000680,2026-09-21 09:45:16,ACC1210,ACC1315,86010.26,1
TX000681,2026-09-21 09:11:20,ACC1051,ACC1071,58998.43,0
TX000682,2026-09-21 09:34:03,ACC1493,ACC1219,79128.56,0
TX000683,2026-09-21 09:22:44,ACC1330,ACC1043,55384.32,0
TX000684,2026-09-21 09:11:23,ACC1311,ACC1145,84804.42,0
TX000685,2026-09-21 09:57:00,ACC1154,ACC1105,60731.99,0
TX000686,2026-09-21 09:11:25,ACC1200,ACC1151,78401.78,0
TX000687,2026-09-21 09:45:44,ACC1122,ACC1253,11363.09,0
TX000688,2026-09-21 09:57:15,ACC1304,ACC1036,88883.58,1
TX000689,2026-09-21 09:34:24,ACC1184,ACC1478,13285.09,0
TX000690,2026-09-21 09:34:27,ACC1291,ACC1215,54680.99,0
TX000691,2026-09-21 09:11:30,ACC1241,ACC1488,1767.27,0
TX000692,2026-09-21 09:11:31,ACC1134,ACC1110,92265.67,0
TX000693,2026-09-21 09:34:36,ACC1203,ACC1259,62894.21,0
TX000694,2026-09-21 09:46:12,ACC1212,ACC1216,8334.54,0
TX000695,2026-09-21 09:34:42,ACC1315,ACC1078,8451.35,0
TX000696,2026-09-21 09:23:10,ACC1471,ACC1104,53685.38,0
TX000697,2026-09-21 09:11:36,ACC1324,ACC1390,31085.93,0
TX000698,2026-09-21 09:23:14,ACC1488,ACC1433,5884.8,0
TX000699,2026-09-21 09:46:32,ACC1222,ACC1059,61268.45,1
TX000700,2026-09-21 09:23:18,ACC1341,ACC1379,12032.36,0
TX000701,2026-09-21 09:23:20,ACC1359,ACC1005,49691.65,0
TX000702,2026-09-21 09:35:03,ACC1264,ACC1400,16779.6,0
TX000703,2026-09-21 09:35:06,ACC1399,ACC1447,73320.29,0
TX000704,2026-09-21 09:35:09,ACC1460,ACC1015,80730.07,0
TX000705,2026-09-21 09:58:40,ACC1032,ACC1134,62790.53,0
TX000706,2026-09-21 09:11:45,ACC1261,ACC1184,50011.04,0
TX000707,2026-09-21 09:35:18,ACC1188,ACC1080,77355.56,0
TX000708,2026-09-21 09:11:47,ACC1345,ACC1370,22917.6,0
TX000709,2026-09-21 09:11:48,ACC1022,ACC1439,24530.69,0
TX000710,2026-09-21 09:23:38,ACC1196,ACC1471,17978.2,0
TX000711,2026-09-21 09:47:20,ACC1018,ACC1283,22529.08,0
TX000712,2026-09-21 09:35:33,ACC1468,ACC1368,27198.67,0
TX000713,2026-09-21 09:59:20,ACC1190,ACC1061,67365.24,1
TX000714,2026-09-21 09:59:25,ACC1114,ACC1411,98143.25,0
TX000715,2026-09-21 09:47:36,ACC1035,ACC1449,86616.62,0
TX000716,2026-09-21 09:11:55,ACC1159,ACC1167,55353.83,1
TX000717,2026-09-21 09:59:40,ACC1102,ACC1149,78472.27,0
TX000718,2026-09-21 09:35:51,ACC1124,ACC1237,59209.92,0
TX000719,2026-09-21 09:23:56,ACC1395,ACC1397,73273.09,0
TX000720,2026-09-21 09:23:58,ACC1407,ACC1125,737.15,0
TX000721,2026-09-21 09:36:00,ACC1119,ACC1277,63630.59,0
TX000722,2026-09-21 09:36:03,ACC1004,ACC1486,246.06,0
TX000723,2026-09-21 09:36:06,ACC1434,ACC1377,10484.51,0
TX000724,2026-09-21 09:48:12,ACC1121,ACC1214,96122.39,0
TX000725,2026-09-21 09:36:12,ACC1072,ACC1364,9393.36,0
TX000726,2026-09-21 10:00:25,ACC1459,ACC1432,41364.37,0
TX000727,2026-09-21 09:12:06,ACC1234,ACC1498,58118.99,0
TX000728,2026-09-21 09:48:28,ACC1326,ACC1419,7575.57,0
TX000729,2026-09-21 09:24:16,ACC1222,ACC1339,23753.5,0
TX000730,2026-09-21 09:48:36,ACC1161,ACC1474,70102.49,0
TX000731,2026-09-21 09:36:30,ACC1162,ACC1231,23437.76,0
TX000732,2026-09-21 10:00:55,ACC1069,ACC1399,10986.39,0
TX000733,2026-09-21 09:36:36,ACC1230,ACC1238,40710.6,0
TX000734,2026-09-21 09:24:26,ACC1493,ACC1394,45246.52,0
TX000735,2026-09-21 09:12:14,ACC1436,ACC1061,15845.78,0
TX000736,2026-09-21 10:01:15,ACC1423,ACC1360,4128.95,0
TX000737,2026-09-21 09:12:16,ACC1167,ACC1075,71144.62,0
TX000738,2026-09-21 09:12:17,ACC1202,ACC1262,67750.62,0
TX000739,2026-09-21 09:49:12,ACC1089,ACC1015,85474.67,0
TX000740,2026-09-21 09:12:19,ACC1281,ACC1127,46258.12,0
TX000741,2026-09-21 09:12:20,ACC1071,ACC1062,6260.75,0
TX000742,2026-09-21 09:24:42,ACC1113,ACC1066,82384.97,0
TX000743,2026-09-21 09:12:22,ACC1322,ACC1480,58274.15,0
TX000744,2026-09-21 09:12:23,ACC1416,ACC1038,99716.43,0
TX000745,2026-09-21 09:24:48,ACC1330,ACC1227,9288.67,0
TX000746,2026-09-21 09:12:25,ACC1414,ACC1169,4365.36,0
TX000747,2026-09-21 10:02:10,ACC1086,ACC1473,43372.32,0
TX000748,2026-09-21 09:49:48,ACC1254,ACC1015,68352.97,0
TX000749,2026-09-21 09:24:56,ACC1109,ACC1465,27570.68,0
TX000750,2026-09-21 10:02:25,ACC1076,ACC1017,61955.74,0
TX000751,2026-09-21 09:50:00,ACC1151,ACC1255,88289.58,0
TX000752,2026-09-21 09:50:04,ACC1044,ACC1143,13809.88,0
TX000753,2026-09-21 10:02:40,ACC1452,ACC1408,24989.86,0
